0x10EAE998, 38049089369400608, 87003143, 87003146, 3, 1366x768 
0x10EAE998, 38049089370070544, 87003208, 87003211, 3, 1366x768 
0x10EAE998, 38049089370737584, 87003274, 87003278, 4, 1366x768 
0x10EAE998, 38049089371404936, 87003343, 87003347, 4, 1366x768 
0x10EAE998, 38049089372069144, 87003430, 87003434, 4, 1366x768 
0x10EAE998, 38049089372741808, 87003475, 87003478, 3, 1366x768 
0x10EAE998, 38049089373401176, 87003541, 87003545, 4, 1366x768 
0x10EAE998, 38049089374102656, 87003611, 87003618, 7, 1366x768 
0x10EAE998, 38049089374779600, 87003686, 87003690, 4, 1366x768 
0x10EAE998, 38049089375446968, 87003748, 87003752, 4, 1366x768 
0x10EAE998, 38049089376114496, 87003815, 87003818, 3, 1366x768 
0x10EAE998, 38049089376782584, 87003879, 87003882, 3, 1366x768 
0x10EAE998, 38049089377450912, 87003966, 87003969, 3, 1366x768 
0x10EAE998, 38049089378124136, 87004012, 87004017, 5, 1366x768 
0x10EAE998, 38049089378790768, 87004082, 87004086, 4, 1366x768 
0x10EAE998, 38049089379459040, 87004147, 87004152, 5, 1366x768 
0x10EAE998, 38049089380128176, 87004214, 87004219, 5, 1366x768 
0x10EAE998, 38049089380796208, 87004285, 87004289, 4, 1366x768 
0x10EAE998, 38049089381464384, 87004348, 87004351, 3, 1366x768 
0x10EAE998, 38049089382134208, 87004421, 87004425, 4, 1366x768 
0x10EAE998, 38049089382801008, 87004499, 87004503, 4, 1366x768 
0x10EAE998, 38049089383474600, 87004574, 87004578, 4, 1366x768 
0x10EAE998, 38049089384143272, 87004621, 87004629, 8, 1366x768 
0x10EAE998, 38049089384810312, 87004688, 87004692, 4, 1366x768 
0x10EAE998, 38049089385479096, 87004766, 87004769, 3, 1366x768 
0x10EAE998, 38049089386146952, 87004833, 87004837, 4, 1366x768 
0x10EAE998, 38049089391472688, 87005368, 87005372, 4, 1366x768 
0x10EAE998, 38049089392806984, 87005488, 87005491, 3, 1366x768 
0x10EAE998, 38049089393475168, 87005548, 87005553, 5, 1366x768 
0x10EAE998, 38049089394143272, 87005619, 87005625, 6, 1366x768 
0x10EAE998, 38049089394811608, 87005679, 87005683, 4, 1366x768 
0x10EAE998, 38049089395480824, 87005767, 87005771, 4, 1366x768 
0x10EAE998, 38049089398160760, 87006017, 87006020, 3, 1366x768 
0x10EAE998, 38049089398829496, 87006086, 87006089, 3, 1366x768 
0x10EAE998, 38049089399505200, 87006151, 87006155, 4, 1366x768 
0x10EAE998, 38049089400173752, 87006217, 87006220, 3, 1366x768 
0x10EAE998, 38049089400841600, 87006288, 87006291, 3, 1366x768 
0x10EAE998, 38049089401509768, 87006353, 87006356, 3, 1366x768 
0x10EAE998, 38049089402180880, 87006419, 87006423, 4, 1366x768 
0x10EAE998, 38049089402858224, 87006486, 87006489, 3, 1366x768 
0x10EAE998, 38049089403535760, 87006555, 87006558, 3, 1366x768 
0x10EAE998, 38049089404204032, 87006620, 87006624, 4, 1366x768 
0x10EAE998, 38049089404877960, 87006689, 87006693, 4, 1366x768 
0x10EAE998, 38049089405554688, 87006759, 87006762, 3, 1366x768 
0x10EAE998, 38049089406226632, 87006824, 87006827, 3, 1366x768 
0x10EAE998, 38049089406900952, 87006890, 87006893, 3, 1366x768 
0x10EAE998, 38049089407570960, 87006957, 87006962, 5, 1366x768 
0x10EAE998, 38049089408241320, 87007027, 87007030, 3, 1366x768 
0x10EAE998, 38049089408907224, 87007092, 87007096, 4, 1366x768 
0x10EAE998, 38049089409579920, 87007161, 87007165, 4, 1366x768 
0x10EAE998, 38049089410245784, 87007227, 87007230, 3, 1366x768 
0x10EAE998, 38049089410913952, 87007292, 87007295, 3, 1366x768 
0x10EAE998, 38049089411582400, 87007360, 87007363, 3, 1366x768 
0x10EAE998, 38049089412250600, 87007427, 87007431, 4, 1366x768 
0x10EAE998, 38049089412914520, 87007491, 87007495, 4, 1366x768 
0x10EAE998, 38049089413585536, 87007559, 87007563, 4, 1366x768 
0x10EAE998, 38049089414258504, 87007628, 87007632, 4, 1366x768 
0x10EAE998, 38049089414927792, 87007691, 87007695, 4, 1366x768 
0x10EAE998, 38049089415601752, 87007760, 87007764, 4, 1366x768 
0x10EAE998, 38049089416268664, 87007830, 87007834, 4, 1366x768 
0x10EAE998, 38049089416940528, 87007898, 87007901, 3, 1366x768 
0x10EAE998, 38049089417606552, 87007984, 87007988, 4, 1366x768 
0x10EAE998, 38049089422965464, 87008518, 87008521, 3, 1366x768 
0x10EAE998, 38049089428302208, 87009051, 87009055, 4, 1366x768 
0x10EAE998, 38049089432304152, 87009431, 87009434, 3, 1366x768 
0x10EAE998, 38049089432975632, 87009502, 87009505, 3, 1366x768 
0x10EAE998, 38049089433645376, 87009565, 87009568, 3, 1366x768 
0x10EAE998, 38049089434314488, 87009631, 87009635, 4, 1366x768 
0x10EAE998, 38049089434978288, 87009700, 87009704, 4, 1366x768 
0x10EAE998, 38049089435649336, 87009768, 87009772, 4, 1366x768 
0x10EAE998, 38049089436317512, 87009832, 87009835, 3, 1366x768 
0x10EAE998, 38049089436989288, 87009900, 87009904, 4, 1366x768 
0x10EAE998, 38049089437655848, 87009969, 87009972, 3, 1366x768 
0x10EAE998, 38049089438329144, 87010032, 87010036, 4, 1366x768 
0x10EAE998, 38049089439001280, 87010100, 87010103, 3, 1366x768 
0x10EAE998, 38049089439668096, 87010167, 87010171, 4, 1366x768 
0x10EAE998, 38049089440340384, 87010257, 87010260, 3, 1366x768 
0x10EAE998, 38049089441000544, 87010319, 87010322, 3, 1366x768 
0x10EAE998, 38049089446309272, 87010849, 87010853, 4, 1366x768 
0x10EAE998, 38049089451650296, 87011389, 87011393, 4, 1366x768 
0x10EAE998, 38049089456983824, 87011921, 87011925, 4, 1366x768 
0x10EAE998, 38049089462336992, 87012455, 87012459, 4, 1366x768 
0x10EAE998, 38049089467702616, 87012989, 87012993, 4, 1366x768 
0x10EAE998, 38049089473037544, 87013523, 87013526, 3, 1366x768 
0x10EAE998, 38049089478395432, 87014063, 87014067, 4, 1366x768 
0x10EAE998, 38049089483741144, 87014595, 87014599, 4, 1366x768 
0x10EAE998, 38049089489084440, 87015127, 87015131, 4, 1366x768 
0x10EAE998, 38049089494424112, 87015665, 87015668, 3, 1366x768 
0x10EAE998, 38049089499753848, 87016194, 87016198, 4, 1366x768 
0x10EAE998, 38049089505086784, 87016731, 87016735, 4, 1366x768 
0x10EAE998, 38049089510405800, 87017262, 87017265, 3, 1366x768 
0x10EAE998, 38049089515757760, 87017795, 87017798, 3, 1366x768 
0x10EAE998, 38049089521090552, 87018332, 87018336, 4, 1366x768 
0x10EAE998, 38049089526427032, 87018863, 87018866, 3, 1366x768 
0x10EAE998, 38049089531749880, 87019393, 87019397, 4, 1366x768 
0x10EAE998, 38049089537100032, 87019931, 87019935, 4, 1366x768 
0x10EAE998, 38049089542433944, 87020466, 87020469, 3, 1366x768 
0x10EAE998, 38049089547761048, 87020994, 87020998, 4, 1366x768 
0x10EAE998, 38049089553116000, 87021531, 87021534, 3, 1366x768 
0x10EAE998, 38049089558462208, 87022066, 87022070, 4, 1366x768 
0x10EAE998, 38049089563817904, 87022600, 87022603, 3, 1366x768 
0x10EAE998, 38049089569128840, 87023133, 87023137, 4, 1366x768 
0x10EAE998, 38049089574458400, 87023668, 87023672, 4, 1366x768 
0x10EAE998, 38049089579784752, 87024200, 87024204, 4, 1366x768 
0x10EAE998, 38049089585140896, 87024733, 87024737, 4, 1366x768 
0x10EAE998, 38049089590476256, 87025268, 87025272, 4, 1366x768 
0x10EAE998, 38049089595810952, 87025800, 87025803, 3, 1366x768 
0x10EAE998, 38049089601156472, 87026334, 87026337, 3, 1366x768 
0x10EAE998, 38049089606511800, 87026871, 87026874, 3, 1366x768 
0x10EAE998, 38049089610513512, 87027252, 87027256, 4, 1366x768 
0x10EAE998, 38049089611177712, 87027322, 87027326, 4, 1366x768 
0x10EAE998, 38049089611850336, 87027386, 87027390, 4, 1366x768 
0x10EAE998, 38049089612524808, 87027456, 87027459, 3, 1366x768 
0x10EAE998, 38049089613192952, 87027521, 87027524, 3, 1366x768 
0x10EAE998, 38049089613865256, 87027588, 87027592, 4, 1366x768 
0x10EAE998, 38049089614536440, 87027655, 87027658, 3, 1366x768 
0x10EAE998, 38049089615207328, 87027724, 87027728, 4, 1366x768 
0x10EAE998, 38049089615881904, 87027791, 87027794, 3, 1366x768 
0x10EAE998, 38049089616548616, 87027857, 87027861, 4, 1366x768 
0x10EAE998, 38049089617208344, 87027925, 87027928, 3, 1366x768 
0x10EAE998, 38049089617871976, 87027992, 87027996, 4, 1366x768 
0x10EAE998, 38049089618539216, 87028055, 87028058, 3, 1366x768 
0x10EAE998, 38049089619206200, 87028122, 87028125, 3, 1366x768 
0x10EAE998, 38049089619873864, 87028189, 87028193, 4, 1366x768 
0x10EAE998, 38049089620536120, 87028258, 87028261, 3, 1366x768 
0x10EAE998, 38049089621195168, 87028320, 87028323, 3, 1366x768 
0x10EAE998, 38049089621855912, 87028387, 87028391, 4, 1366x768 
0x10EAE998, 38049089622524752, 87028454, 87028458, 4, 1366x768 
0x10EAE998, 38049089623194816, 87028522, 87028525, 3, 1366x768 
0x10EAE998, 38049089623866000, 87028585, 87028589, 4, 1366x768 
0x10EAE998, 38049089624541392, 87028654, 87028658, 4, 1366x768 
0x10EAE998, 38049089625215264, 87028724, 87028728, 4, 1366x768 
0x10EAE998, 38049089625885488, 87028791, 87028795, 4, 1366x768 
0x10EAE998, 38049089631239088, 87029342, 87029345, 3, 1366x768 
0x10EAE998, 38049089636582024, 87029876, 87029880, 4, 1366x768 
0x10EAE998, 38049089641919360, 87030410, 87030414, 4, 1366x768 
0x10EAE998, 38049089647361496, 87030956, 87030959, 3, 1366x768 
0x10EAE998, 38049089652690328, 87031488, 87031492, 4, 1366x768 
0x10EAE998, 38049089658029232, 87032021, 87032025, 4, 1366x768 
0x10EAE998, 38049089663366440, 87032559, 87032563, 4, 1366x768 
0x10EAE998, 38049089668703944, 87033089, 87033093, 4, 1366x768 
0x10EAE998, 38049089674057552, 87033628, 87033632, 4, 1366x768 
0x10EAE998, 38049089677402032, 87033947, 87033950, 3, 1366x768 
0x10EAE998, 38049089678071408, 87034008, 87034011, 3, 1366x768 
0x10EAE998, 38049089678739592, 87034073, 87034076, 3, 1366x768 
0x10EAE998, 38049089679409032, 87034142, 87034145, 3, 1366x768 
0x10EAE998, 38049089680081424, 87034208, 87034212, 4, 1366x768 
0x10EAE998, 38049089680754160, 87034274, 87034278, 4, 1366x768 
0x10EAE998, 38049089681419104, 87034346, 87034350, 4, 1366x768 
0x10EAE998, 38049089682090848, 87034412, 87034415, 3, 1366x768 
0x10EAE998, 38049089682762520, 87034479, 87034483, 4, 1366x768 
0x10EAE998, 38049089683436280, 87034547, 87034550, 3, 1366x768 
0x10EAE998, 38049089684111152, 87034614, 87034617, 3, 1366x768 
0x10EAE998, 38049089684782864, 87034681, 87034685, 4, 1366x768 
0x10EAE998, 38049089685453424, 87034750, 87034753, 3, 1366x768 
0x10EAE998, 38049089686113576, 87034812, 87034815, 3, 1366x768 
0x10EAE998, 38049089686781728, 87034878, 87034881, 3, 1366x768 
0x10EAE998, 38049089687454728, 87034949, 87034953, 4, 1366x768 
0x10EAE998, 38049089688125432, 87035016, 87035020, 4, 1366x768 
0x10EAE998, 38049089688794344, 87035084, 87035088, 4, 1366x768 
0x10EAE998, 38049089689463920, 87035147, 87035151, 4, 1366x768 
0x10EAE998, 38049089690133328, 87035217, 87035221, 4, 1366x768 
0x10EAE998, 38049089690804952, 87035281, 87035285, 4, 1366x768 
0x10EAE998, 38049089691475208, 87035351, 87035354, 3, 1366x768 
0x10EAE998, 38049089692140680, 87035416, 87035419, 3, 1366x768 
0x10EAE998, 38049089692809016, 87035482, 87035485, 3, 1366x768 
0x10EAE998, 38049089693477080, 87035548, 87035551, 3, 1366x768 
0x10EAE998, 38049089694147256, 87035618, 87035622, 4, 1366x768 
0x10EAE998, 38049089694819648, 87035685, 87035689, 4, 1366x768 
0x10EAE998, 38049089695490392, 87035752, 87035756, 4, 1366x768 
0x10EAE998, 38049089700848112, 87036306, 87036309, 3, 1366x768 
0x10EAE998, 38049089706199088, 87036839, 87036843, 4, 1366x768 
0x10EAE998, 38049089711532096, 87037375, 87037379, 4, 1366x768 
0x10EAE998, 38049089712875208, 87037489, 87037493, 4, 1366x768 
0x10EAE998, 38049089713543152, 87037553, 87037557, 4, 1366x768 
0x10EAE998, 38049089714211704, 87037625, 87037629, 4, 1366x768 
0x10EAE998, 38049089714878872, 87037689, 87037693, 4, 1366x768 
0x10EAE998, 38049089715553920, 87037755, 87037758, 3, 1366x768 
0x10EAE998, 38049089716222656, 87037826, 87037830, 4, 1366x768 
0x10EAE998, 38049089716892480, 87037891, 87037895, 4, 1366x768 
0x10EAE998, 38049089717568888, 87037959, 87037962, 3, 1366x768 
0x10EAE998, 38049089718239056, 87038026, 87038030, 4, 1366x768 
0x10EAE998, 38049089718910128, 87038093, 87038097, 4, 1366x768 
0x10EAE998, 38049089719584376, 87038159, 87038163, 4, 1366x768 
0x10EAE998, 38049089720259000, 87038229, 87038232, 3, 1366x768 
0x10EAE998, 38049089720933344, 87038295, 87038298, 3, 1366x768 
0x10EAE998, 38049089721605904, 87038362, 87038365, 3, 1366x768 
0x10EAE998, 38049089722276344, 87038430, 87038434, 4, 1366x768 
0x10EAE998, 38049089722935808, 87038494, 87038498, 4, 1366x768 
0x10EAE998, 38049089723607696, 87038561, 87038564, 3, 1366x768 
0x10EAE998, 38049089724279472, 87038628, 87038631, 3, 1366x768 
0x10EAE998, 38049089724953952, 87038698, 87038702, 4, 1366x768 
0x10EAE998, 38049089725621144, 87038766, 87038770, 4, 1366x768 
0x10EAE998, 38049089726294232, 87038829, 87038834, 5, 1366x768 
0x10EAE998, 38049089726954656, 87038898, 87038901, 3, 1366x768 
0x10EAE998, 38049089727622512, 87038962, 87038966, 4, 1366x768 
0x10EAE998, 38049089728291048, 87039033, 87039037, 4, 1366x768 
0x10EAE998, 38049089728962152, 87039096, 87039100, 4, 1366x768 
0x10EAE998, 38049089729632856, 87039166, 87039170, 4, 1366x768 
0x10EAE998, 38049089730303616, 87039233, 87039237, 4, 1366x768 
0x10EAE998, 38049089730975576, 87039298, 87039301, 3, 1366x768 
0x10EAE998, 38049089731647464, 87039368, 87039372, 4, 1366x768 
0x10EAE998, 38049089732310960, 87039431, 87039435, 4, 1366x768 
0x10EAE998, 38049089732979720, 87039498, 87039501, 3, 1366x768 
0x10EAE998, 38049089733645656, 87039567, 87039571, 4, 1366x768 
0x10EAE998, 38049089734319536, 87039634, 87039638, 4, 1366x768 
0x10EAE998, 38049089734991256, 87039701, 87039704, 3, 1366x768 
0x10EAE998, 38049089735659496, 87039769, 87039773, 4, 1366x768 
0x10EAE998, 38049089736332584, 87039835, 87039839, 4, 1366x768 
0x10EAE998, 38049089737003752, 87039901, 87039905, 4, 1366x768 
0x10EAE998, 38049089737677960, 87039968, 87039972, 4, 1366x768 
0x10EAE998, 38049089738342184, 87040039, 87040042, 3, 1366x768 
0x10EAE998, 38049089739013664, 87040101, 87040104, 3, 1366x768 
0x10EAE998, 38049089739682024, 87040167, 87040171, 4, 1366x768 
0x10EAE998, 38049089740353352, 87040238, 87040242, 4, 1366x768 
0x10EAE998, 38049089741025248, 87040307, 87040311, 4, 1366x768 
0x10EAE998, 38049089741699656, 87040371, 87040374, 3, 1366x768 
0x10EAE998, 38049089742372152, 87040440, 87040444, 4, 1366x768 
0x10EAE998, 38049089743040168, 87040504, 87040508, 4, 1366x768 
0x10EAE998, 38049089743704976, 87040570, 87040574, 4, 1366x768 
0x10EAE998, 38049089744381536, 87040637, 87040641, 4, 1366x768 
0x10EAE998, 38049089745054048, 87040703, 87040707, 4, 1366x768 
0x10EAE998, 38049089745726664, 87040775, 87040779, 4, 1366x768 
0x10EAE998, 38049089746396632, 87040840, 87040844, 4, 1366x768 
0x10EAE998, 38049089747067808, 87040906, 87040909, 3, 1366x768 
0x10EAE998, 38049089747734848, 87040975, 87040979, 4, 1366x768 
0x10EAE998, 38049089748407720, 87041043, 87041047, 4, 1366x768 
0x10EAE998, 38049089749074216, 87041109, 87041113, 4, 1366x768 
0x10EAE998, 38049089749743352, 87041175, 87041179, 4, 1366x768 
0x10EAE998, 38049089750413368, 87041243, 87041246, 3, 1366x768 
0x10EAE998, 38049089751089528, 87041311, 87041315, 4, 1366x768 
0x10EAE998, 38049089751760496, 87041378, 87041381, 3, 1366x768 
0x10EAE998, 38049089752429016, 87041444, 87041448, 4, 1366x768 
0x10EAE998, 38049089753097296, 87041511, 87041515, 4, 1366x768 
0x10EAE998, 38049089753771400, 87041577, 87041581, 4, 1366x768 
0x10EAE998, 38049089754447464, 87041645, 87041649, 4, 1366x768 
0x10EAE998, 38049089755121040, 87041712, 87041716, 4, 1366x768 
0x10EAE998, 38049089755789208, 87041782, 87041785, 3, 1366x768 
0x10EAE998, 38049089756463760, 87041846, 87041850, 4, 1366x768 
0x10EAE998, 38049089757133280, 87041914, 87041917, 3, 1366x768 
0x10EAE998, 38049089757801216, 87041981, 87041985, 4, 1366x768 
0x10EAE998, 38049089758468384, 87042048, 87042052, 4, 1366x768 
0x10EAE998, 38049089759139040, 87042115, 87042120, 5, 1366x768 
0x10EAE998, 38049089759812152, 87042185, 87042188, 3, 1366x768 
0x10EAE998, 38049089760480376, 87042251, 87042255, 4, 1366x768 
0x10EAE998, 38049089761158056, 87042317, 87042320, 3, 1366x768 
0x10EAE998, 38049089761822664, 87042385, 87042389, 4, 1366x768 
0x10EAE998, 38049089762493848, 87042449, 87042453, 4, 1366x768 
0x10EAE998, 38049089763167784, 87042520, 87042524, 4, 1366x768 
0x10EAE998, 38049089763832240, 87042582, 87042586, 4, 1366x768 
0x10EAE998, 38049089764504832, 87042651, 87042654, 3, 1366x768 
0x10EAE998, 38049089765178224, 87042718, 87042721, 3, 1366x768 
0x10EAE998, 38049089765844464, 87042785, 87042789, 4, 1366x768 
0x10EAE998, 38049089766510296, 87042854, 87042858, 4, 1366x768 
0x10EAE998, 38049089767185016, 87042917, 87042921, 4, 1366x768 
0x10EAE998, 38049089767850544, 87042985, 87042989, 4, 1366x768 
0x10EAE998, 38049089768515488, 87043052, 87043055, 3, 1366x768 
0x10EAE998, 38049089769185272, 87043118, 87043121, 3, 1366x768 
0x10EAE998, 38049089769852432, 87043185, 87043188, 3, 1366x768 
0x10EAE998, 38049089770524688, 87043255, 87043258, 3, 1366x768 
0x10EAE998, 38049089771183256, 87043318, 87043321, 3, 1366x768 
0x10EAE998, 38049089771851288, 87043389, 87043392, 3, 1366x768 
0x10EAE998, 38049089772519728, 87043455, 87043458, 3, 1366x768 
0x10EAE998, 38049089773187352, 87043518, 87043522, 4, 1366x768 
0x10EAE998, 38049089773854664, 87043587, 87043591, 4, 1366x768 
0x10EAE998, 38049089774533384, 87043654, 87043657, 3, 1366x768 
0x10EAE998, 38049089775206536, 87043724, 87043727, 3, 1366x768 
0x10EAE998, 38049089775881472, 87043791, 87043795, 4, 1366x768 
0x10EAE998, 38049089776552256, 87043857, 87043860, 3, 1366x768 
0x10EAE998, 38049089777218848, 87043924, 87043928, 4, 1366x768 
0x10EAE998, 38049089777888416, 87043990, 87043994, 4, 1366x768 
0x10EAE998, 38049089778555608, 87044057, 87044060, 3, 1366x768 
0x10EAE998, 38049089779224792, 87044126, 87044130, 4, 1366x768 
0x10EAE998, 38049089779899672, 87044194, 87044198, 4, 1366x768 
0x10EAE998, 38049089780576096, 87044279, 87044282, 3, 1366x768 
0x10EAE998, 38049089781237480, 87044340, 87044344, 4, 1366x768 
0x10EAE998, 38049089781902256, 87044393, 87044397, 4, 1366x768 
0x10EAE998, 38049089782577512, 87044460, 87044464, 4, 1366x768 
0x10EAE998, 38049089783253512, 87044526, 87044530, 4, 1366x768 
0x10EAE998, 38049089783922752, 87044595, 87044598, 3, 1366x768 
0x10EAE998, 38049089784596840, 87044663, 87044667, 4, 1366x768 
0x10EAE998, 38049089785264168, 87044726, 87044730, 4, 1366x768 
0x10EAE998, 38049089785932568, 87044797, 87044801, 4, 1366x768 
0x10EAE998, 38049089786600480, 87044860, 87044864, 4, 1366x768 
0x10EAE998, 38049089787274592, 87044928, 87044932, 4, 1366x768 
0x10EAE998, 38049089787943968, 87044995, 87044999, 4, 1366x768 
0x10EAE998, 38049089788613832, 87045063, 87045066, 3, 1366x768 
0x10EAE998, 38049089789288232, 87045152, 87045155, 3, 1366x768 
0x10EAE998, 38049089793959576, 87045618, 87045621, 3, 1366x768 
0x10EAE998, 38049089794625792, 87045665, 87045668, 3, 1366x768 
0x10EAE998, 38049089795297056, 87045730, 87045734, 4, 1366x768 
0x10EAE998, 38049089795970584, 87045796, 87045799, 3, 1366x768 
0x10EAE998, 38049089796641432, 87045863, 87045867, 4, 1366x768 
0x10EAE998, 38049089797309072, 87045933, 87045937, 4, 1366x768 
0x10EAE998, 38049089797978160, 87046000, 87046003, 3, 1366x768 
0x10EAE998, 38049089798639520, 87046066, 87046070, 4, 1366x768 
0x10EAE998, 38049089799313048, 87046132, 87046136, 4, 1366x768 
0x10EAE998, 38049089799979344, 87046201, 87046204, 3, 1366x768 
0x10EAE998, 38049089800647184, 87046287, 87046290, 3, 1366x768 
0x10EAE998, 38049089801318008, 87046353, 87046357, 4, 1366x768 
0x10EAE998, 38049089806670256, 87046889, 87046893, 4, 1366x768 
0x10EAE998, 38049089808002416, 87047006, 87047010, 4, 1366x768 
0x10EAE998, 38049089808662512, 87047068, 87047072, 4, 1366x768 
0x10EAE998, 38049089809335848, 87047137, 87047140, 3, 1366x768 
0x10EAE998, 38049089810002608, 87047205, 87047209, 4, 1366x768 
0x10EAE998, 38049089810674296, 87047288, 87047292, 4, 1366x768 
0x10EAE998, 38049089811340264, 87047334, 87047338, 4, 1366x768 
0x10EAE998, 38049089812010960, 87047403, 87047406, 3, 1366x768 
0x10EAE998, 38049089812682368, 87047470, 87047474, 4, 1366x768 
0x10EAE998, 38049089813349128, 87047537, 87047541, 4, 1366x768 
0x10EAE998, 38049089814026120, 87047605, 87047609, 4, 1366x768 
0x10EAE998, 38049089814695952, 87047674, 87047678, 4, 1366x768 
0x10EAE998, 38049089815363136, 87047739, 87047743, 4, 1366x768 
0x10EAE998, 38049089816035632, 87047822, 87047827, 5, 1366x768 
0x10EAE998, 38049089817377848, 87047940, 87047943, 3, 1366x768 
0x10EAE998, 38049089818053688, 87048007, 87048010, 3, 1366x768 
0x10EAE998, 38049089818722456, 87048075, 87048079, 4, 1366x768 
0x10EAE998, 38049089819396384, 87048142, 87048146, 4, 1366x768 
0x10EAE998, 38049089820066288, 87048205, 87048209, 4, 1366x768 
0x10EAE998, 38049089820733328, 87048277, 87048280, 3, 1366x768 
0x10EAE998, 38049089821401536, 87048341, 87048345, 4, 1366x768 
0x10EAE998, 38049089822076408, 87048408, 87048412, 4, 1366x768 
0x10EAE998, 38049089822744352, 87048473, 87048477, 4, 1366x768 
0x10EAE998, 38049089823416464, 87048561, 87048564, 3, 1366x768 
0x10EAE998, 38049089828097488, 87049011, 87049015, 4, 1366x768 
0x10EAE998, 38049089828764600, 87049076, 87049080, 4, 1366x768 
0x10EAE998, 38049089829432704, 87049163, 87049166, 3, 1366x768 
0x10EAE998, 38049089830101296, 87049229, 87049233, 4, 1366x768 
0x10EAE998, 38049089832767072, 87049476, 87049480, 4, 1366x768 
0x10EAE998, 38049089833433288, 87049544, 87049547, 3, 1366x768 
0x10EAE998, 38049089834091352, 87049611, 87049615, 4, 1366x768 
0x10EAE998, 38049089834761944, 87049680, 87049683, 3, 1366x768 
0x10EAE998, 38049089835428560, 87049745, 87049748, 3, 1366x768 
0x10EAE998, 38049089836103208, 87049812, 87049816, 4, 1366x768 
0x10EAE998, 38049089836774368, 87049879, 87049883, 4, 1366x768 
0x10EAE998, 38049089837443016, 87049947, 87049950, 3, 1366x768 
0x10EAE998, 38049089838113912, 87050011, 87050014, 3, 1366x768 
0x10EAE998, 38049089838778384, 87050081, 87050085, 4, 1366x768 
